Time,price,feeGrowth0,feeGrowth1
2021-11-17 02:06:49.000,0.0002973519877,4.04982879592326e+39,1.64588324274003e+36
2021-11-17 02:28:07.000,0.0002767515495,4.06150070674692e+39,1.64711366285501e+36
2021-11-17 02:48:38.000,0.0002837004508,4.06323241981339e+39,1.64831784237091e+36
2021-11-17 03:11:36.000,0.0002774997509,4.06643478984359e+39,1.64858420671237e+36
2021-11-17 03:35:33.000,0.000267982527,4.07456246628571e+39,1.64977317688782e+36
2021-11-17 03:56:52.000,0.0002687876414,4.0754988360437e+39,1.65011103791122e+36
2021-11-17 04:22:16.000,0.0002697839479,4.07704769988717e+39,1.6506301257856e+36
2021-11-17 04:45:24.000,0.0002703780962,4.07793867697135e+39,1.65093171731676e+36
2021-11-17 05:07:13.000,0.0002669127913,4.07935420855149e+39,1.65094938963981e+36
2021-11-17 05:27:04.000,0.0002785005003,4.08149817325612e+39,1.65274481291852e+36
2021-11-17 05:52:24.000,0.0002775830092,4.08282965412413e+39,1.65301908246542e+36
2021-11-17 06:16:45.000,0.0002770007256,4.08313421892111e+39,1.65304402548364e+36
2021-11-17 06:43:20.000,0.0002825962289,4.08695134484281e+39,1.65466771331677e+36
2021-11-17 07:07:51.000,0.0002852935502,4.08753340914773e+39,1.65510978964462e+36
2021-11-17 07:27:44.000,0.0002993807698,4.09937175948323e+39,1.66023585206706e+36
2021-11-17 07:50:21.000,0.0003096103468,4.10007413603483e+39,1.66145348704163e+36
2021-11-17 08:11:11.000,0.0003104163407,4.1003003770408e+39,1.66160298246543e+36
2021-11-17 08:34:13.000,0.0003097032392,4.10238714437696e+39,1.66218092168657e+36
2021-11-17 08:56:42.000,0.0003069285536,4.10382988451821e+39,1.66235500885966e+36
2021-11-17 09:21:04.000,0.0003052146428,4.10640490491917e+39,1.66296858119115e+36
2021-11-17 09:43:39.000,0.0002978281079,4.10934290619258e+39,1.66312160211079e+36
2021-11-17 10:06:52.000,0.0002876999886,4.11453353534091e+39,1.66361688879805e+36
2021-11-17 10:27:17.000,0.000286924285,4.11505750617555e+39,1.66368969246475e+36
2021-11-17 10:50:18.000,0.000286809544,4.11592599903011e+39,1.66392606434115e+36
2021-11-17 11:15:11.000,0.0002829921208,4.11804932592916e+39,1.66413883127799e+36
2021-11-17 11:37:15.000,0.0002881318408,4.11871413602827e+39,1.66485395996755e+36
2021-11-17 11:59:49.000,0.0002941874402,4.11890079082553e+39,1.66551632694663e+36
2021-11-17 12:25:22.000,0.0002951893296,4.11956145781521e+39,1.66581248801097e+36
2021-11-17 12:49:03.000,0.000296936007,4.1201939502788e+39,1.66617549753887e+36
2021-11-17 13:10:53.000,0.0002866375185,4.12381190784758e+39,1.66619500798024e+36
2021-11-17 13:25:37.000,0.0002747112485,4.12840870921889e+39,1.66626209828167e+36
2021-11-17 13:48:25.000,0.0002749585876,4.13142699843515e+39,1.66711280874553e+36
2021-11-17 14:09:22.000,0.0002734778867,4.13256429533263e+39,1.66727107535595e+36
2021-11-17 14:29:21.000,0.0002764196635,4.14538548618497e+39,1.67094321879099e+36
2021-11-17 14:51:28.000,0.0002700808586,4.14951918405859e+39,1.67140860802902e+36
2021-11-17 15:13:02.000,0.0002664328043,4.15094493273645e+39,1.67140860802902e+36
2021-11-17 15:32:14.000,0.0002672065422,4.1522841328977e+39,1.67184673740474e+36
2021-11-17 15:56:42.000,0.000265661307,4.15510361038652e+39,1.67242956058193e+36
2021-11-17 16:22:01.000,0.0002591801683,4.15771996746216e+39,1.67242956058193e+36
2021-11-17 16:43:48.000,0.0002629128834,4.16540862591575e+39,1.67492255474845e+36
2021-11-17 17:04:26.000,0.0002605574008,4.16635896488822e+39,1.67492255474845e+36
2021-11-17 17:28:51.000,0.0002625713358,4.1679387005652e+39,1.67555073058704e+36
2021-11-17 17:50:34.000,0.0002627814664,4.16821676520906e+39,1.67564555776046e+36
2021-11-17 18:10:43.000,0.0002582746686,4.17362823581751e+39,1.67658563015258e+36
2021-11-17 18:31:49.000,0.0002633865291,4.17452050508106e+39,1.67736462747195e+36
2021-11-17 18:58:05.000,0.0002585330595,4.17920365344583e+39,1.67806528742492e+36
2021-11-17 19:19:46.000,0.0002566527337,4.18165514813788e+39,1.6785005211645e+36
2021-11-17 19:37:34.000,0.0002597509638,4.18257180994994e+39,1.67907012011532e+36
2021-11-17 20:00:04.000,0.0002494417361,4.18701168911132e+39,1.6790903780777e+36
2021-11-17 20:20:28.000,0.0002521501707,4.18756124617976e+39,1.67952127270255e+36
2021-11-17 20:41:39.000,0.0002640457862,4.18970947677098e+39,1.68134228962435e+36
2021-11-17 21:06:20.000,0.0002661931347,4.19017657960505e+39,1.68169040746641e+36
2021-11-17 21:30:45.000,0.000266006874,4.19024164387665e+39,1.68169040746641e+36
2021-11-17 21:56:43.000,0.0002657941642,4.19078388351797e+39,1.68181058224625e+36
2021-11-17 22:22:34.000,0.0002651305419,4.19164863915467e+39,1.68197064035437e+36
2021-11-17 22:46:19.000,0.0002632285524,4.19257666785909e+39,1.6820139359832e+36
2021-11-17 23:09:20.000,0.0002617063217,4.19318482434664e+39,1.6820139359832e+36
2021-11-17 23:32:41.000,0.0002649185328,4.19332521730629e+39,1.68239163597306e+36
2021-11-17 23:55:03.000,0.0002645479249,4.19347417647954e+39,1.68239163597306e+36
2021-11-18 00:14:57.000,0.0002633865291,4.19394300508263e+39,1.68239163597306e+36
2021-11-18 00:39:10.000,0.0002616016653,4.19466863549209e+39,1.68239163597306e+36
2021-11-18 01:05:07.000,0.0002420457772,4.20492388088694e+39,1.68283326831429e+36
2021-11-18 01:25:11.000,0.0002469845688,4.20520364080161e+39,1.68344520806798e+36
2021-11-18 01:45:18.000,0.0002458756906,4.20569219936203e+39,1.68344520806798e+36
2021-11-18 02:09:23.000,0.0002448697142,4.20643506910594e+39,1.68351723446105e+36
2021-11-18 02:29:14.000,0.0002451392056,4.20693102887818e+39,1.68366671053871e+36
2021-11-18 02:53:39.000,0.000239661465,4.21023607755983e+39,1.68386480460546e+36
2021-11-18 03:19:37.000,0.0002398052979,4.21093691029068e+39,1.68404829384192e+36
2021-11-18 03:42:00.000,0.0002397813197,4.21117488124726e+39,1.68410229112002e+36
2021-11-18 04:01:55.000,0.0002403093929,4.212224249891e+39,1.68441458362267e+36
2021-11-18 04:24:45.000,0.0002361643829,4.21416798600104e+39,1.68441458362267e+36
2021-11-18 04:48:29.000,0.0002374430559,4.21512110246763e+39,1.68478285428496e+36
2021-11-18 05:15:44.000,0.0002257730633,4.22186578133415e+39,1.685019654662e+36
2021-11-18 05:36:25.000,0.0002148054726,4.23022691363788e+39,1.68557299925362e+36
2021-11-18 06:01:22.000,0.000216509071,4.23194506444981e+39,1.68614558750584e+36
2021-11-18 06:25:44.000,0.0002301495673,4.23325847144798e+39,1.68799853471083e+36
2021-11-18 06:48:27.000,0.0002318125405,4.23474957078731e+39,1.68853383236264e+36
2021-11-18 07:14:12.000,0.000234916085,4.23570528727874e+39,1.68910522371203e+36
2021-11-18 07:37:18.000,0.0002336977526,4.23646135651845e+39,1.68914689959858e+36
2021-11-18 07:57:54.000,0.0002314650997,4.24283212508342e+39,1.69035328139057e+36
2021-11-18 08:20:43.000,0.0002344701904,4.24359537026831e+39,1.69086894277173e+36
2021-11-18 08:40:46.000,0.0002298735672,4.25571547290979e+39,1.69319584914202e+36
2021-11-18 09:02:38.000,0.000221900973,4.26022293359223e+39,1.69329834176525e+36
2021-11-18 09:25:39.000,0.0002122008962,4.26693787535756e+39,1.69362557802395e+36
2021-11-18 09:45:44.000,0.0002237726979,4.26814197325033e+39,1.69523308625061e+36
2021-11-18 10:09:29.000,0.0002174420177,4.27278261486011e+39,1.69552882596036e+36
2021-11-18 10:31:06.000,0.0002061769725,4.28437371459009e+39,1.6966201660594e+36
2021-11-18 10:52:34.000,0.0002064658079,4.28721642008731e+39,1.69724323425425e+36
2021-11-18 11:13:13.000,0.0002111425926,4.28804679227758e+39,1.697969808036e+36
2021-11-18 11:31:54.000,0.0002148699207,4.28972260940524e+39,1.69876598213928e+36
2021-11-18 11:55:48.000,0.0002173767982,4.29056475552194e+39,1.69924108084108e+36
2021-11-18 12:20:16.000,0.0002194516138,4.2911815604956e+39,1.69961535523707e+36
2021-11-18 12:42:32.000,0.0002133924951,4.29559857478082e+39,1.69986672154887e+36
2021-11-18 13:06:02.000,0.0002120948276,4.29845785369088e+39,1.7003192216546e+36
2021-11-18 13:30:07.000,0.0002142691564,4.29908025239554e+39,1.70070833324838e+36
2021-11-18 13:51:19.000,0.0002176595576,4.30073760028254e+39,1.70146291085316e+36
2021-11-18 14:15:25.000,0.0002149558815,4.30247118313446e+39,1.70152205011604e+36
2021-11-18 14:35:18.000,0.0002100685602,4.30582646956347e+39,1.70165966908795e+36
2021-11-18 14:59:14.000,0.0002038604018,4.30946127753956e+39,1.70167051131024e+36
2021-11-18 15:22:48.000,0.0001996840744,4.3132763013499e+39,1.7019352346396e+36
2021-11-18 15:44:43.000,0.0001978554967,4.31882467643041e+39,1.70280938825996e+36
2021-11-18 16:07:43.000,0.0001993648513,4.32206333702126e+39,1.70364457732688e+36
2021-11-18 16:29:11.000,0.0002008656335,4.32320675645516e+39,1.70405672431027e+36
2021-11-18 16:49:13.000,0.0002028639789,4.32366372091894e+39,1.70439136895596e+36
2021-11-18 17:13:29.000,0.0001948125325,4.32995505996372e+39,1.70465177194306e+36
2021-11-18 17:33:57.000,0.0001932410029,4.33184175749779e+39,1.70482384149503e+36
2021-11-18 17:57:48.000,0.0002223007345,4.33311384971049e+39,1.70855966545168e+36
2021-11-18 18:20:07.000,0.0002232139927,4.33384928114181e+39,1.70883032770207e+36
2021-11-18 18:45:42.000,0.0002252318847,4.33384928114181e+39,1.70906185579436e+36
2021-11-18 19:11:04.000,0.0002267005866,4.33434323531585e+39,1.70934120434829e+36
2021-11-18 19:27:34.000,0.0002291391842,4.33434323531585e+39,1.70961762320259e+36
2021-11-18 19:52:35.000,0.0002286813866,4.33457230466565e+39,1.70961762320259e+36
2021-11-18 20:14:20.000,0.0002286813866,4.33457230466565e+39,1.70961762320259e+36
2021-11-18 20:34:10.000,0.0002265419596,4.33563405181309e+39,1.70961762320259e+36
2021-11-18 20:51:57.000,0.0002262024184,4.33581114823722e+39,1.70961762320259e+36
2021-11-18 21:18:47.000,0.0002262024184,4.33581114823722e+39,1.70961762320259e+36
2021-11-18 21:39:27.000,0.0002352687059,4.3374226244469e+39,1.71102073654095e+36
2021-11-18 22:06:26.000,0.0002376093159,4.33860770306082e+39,1.71156295390316e+36
2021-11-18 22:27:52.000,0.0002353863637,4.33966323015493e+39,1.71156295390316e+36
2021-11-18 22:51:45.000,0.0002356454182,4.33987932677789e+39,1.71164404221009e+36
2021-11-18 23:13:00.000,0.0002320676619,4.3415966921292e+39,1.71164404221009e+36
2021-11-18 23:34:52.000,0.0002282929779,4.34467868377317e+39,1.71192256012419e+36
2021-11-19 00:01:02.000,0.0002283158072,4.34522179460186e+39,1.71205051850481e+36
2021-11-19 00:22:40.000,0.0002274044136,4.34568469919002e+39,1.71205051850481e+36
2021-11-19 00:42:57.000,0.0002285213737,4.34594365076657e+39,1.71223848899918e+36
2021-11-19 01:09:03.000,0.0002283386388,4.34603302343458e+39,1.71223848899918e+36
2021-11-19 01:29:51.000,0.0002275181385,4.3464500958853e+39,1.71223848899918e+36
2021-11-19 01:51:17.000,0.0002267232566,4.34684663779484e+39,1.71223848899918e+36
2021-11-19 02:14:40.000,0.0002272452941,4.34796773239009e+39,1.71255261359213e+36
2021-11-19 02:38:54.000,0.000225863386,4.34872611890734e+39,1.71256469022184e+36
2021-11-19 03:03:48.000,0.0002302646651,4.34907350813069e+39,1.713147554132e+36
2021-11-19 03:26:16.000,0.0002268366409,4.35077902113186e+39,1.713147554132e+36
2021-11-19 03:48:45.000,0.0002249167964,4.35175482943811e+39,1.713147554132e+36
2021-11-19 04:11:40.000,0.0002191446118,4.3548615064795e+39,1.71317017944935e+36
2021-11-19 04:34:00.000,0.0002193857915,4.35603263034853e+39,1.71345407204803e+36
2021-11-19 04:59:38.000,0.0002193857915,4.35603263034853e+39,1.71345407204803e+36
2021-11-19 05:23:26.000,0.0002200449041,4.35655551371514e+39,1.7136461585785e+36
2021-11-19 05:45:48.000,0.0002196931313,4.35713850033217e+39,1.71373156885738e+36
2021-11-19 06:12:03.000,0.0002188599232,4.35756982059858e+39,1.71373156885738e+36
