Time,price,feeGrowth0,feeGrowth1
2023-02-16 01:25:23.000,0.0006284014214,7.13220721080182e+39,3.07646998327485e+36
2023-02-16 01:45:23.000,0.0006337019595,7.13630083571671e+39,3.07942627626278e+36
2023-02-16 02:05:35.000,0.0006555516229,7.13659437280043e+39,3.08109744330304e+36
2023-02-16 02:25:35.000,0.0006690615331,7.13736910610458e+39,3.08251790089431e+36
2023-02-16 02:45:35.000,0.0006390472073,7.14045224679311e+39,3.08251790089431e+36
2023-02-16 03:05:59.000,0.0006579815349,7.1406691041803e+39,3.08393427325528e+36
2023-02-16 03:26:11.000,0.0006734243788,7.1406691041803e+39,3.08496718124649e+36
2023-02-16 03:46:23.000,0.0006778156739,7.14156001580247e+39,3.0858523871888e+36
2023-02-16 04:06:35.000,0.0006895053998,7.14267674240526e+39,3.08739087797405e+36
2023-02-16 04:26:47.000,0.0006807364104,7.14496123328967e+39,3.08837719044296e+36
2023-02-16 04:46:47.000,0.0006936546601,7.14802137770965e+39,3.09139823878075e+36
2023-02-16 05:06:59.000,0.0006776123699,7.14989750948856e+39,3.09163377277154e+36
2023-02-16 05:27:11.000,0.0006626695924,7.15227530638435e+39,3.09222764816206e+36
2023-02-16 05:47:11.000,0.0006657913137,7.15281073979182e+39,3.09279699263376e+36
2023-02-16 06:07:11.000,0.0006425714736,7.1555877670549e+39,3.09304675539187e+36
2023-02-16 06:27:11.000,0.0006637306593,7.15572878373804e+39,3.09456006148884e+36
2023-02-16 06:47:35.000,0.0006674577908,7.15583444749028e+39,3.09487701094648e+36
2023-02-16 07:07:47.000,0.0006394946745,7.15870860883396e+39,3.09487701094648e+36
2023-02-16 07:28:11.000,0.0006411594407,7.15914179824851e+39,3.09526737960291e+36
2023-02-16 07:48:11.000,0.0006577184081,7.15914179824851e+39,3.09638304104396e+36
2023-02-16 08:08:23.000,0.0006598923552,7.15931286494804e+39,3.09663974173931e+36
2023-02-16 08:28:47.000,0.0006589691984,7.15940421568964e+39,3.09663974173931e+36
2023-02-16 08:48:59.000,0.0006544381875,7.15990249271825e+39,3.09666367326851e+36
2023-02-16 09:09:11.000,0.0006533266432,7.16008644533929e+39,3.09670831833856e+36
2023-02-16 09:29:11.000,0.0006416725478,7.16130762441978e+39,3.09671131682749e+36
2023-02-16 09:49:11.000,0.0006389833089,7.16166549043295e+39,3.09675991049423e+36
2023-02-16 10:09:11.000,0.0006495485048,7.16185707863798e+39,3.09759659408383e+36
2023-02-16 10:29:11.000,0.0006423145092,7.16261316195238e+39,3.09759676069058e+36
2023-02-16 10:49:11.000,0.0006669240648,7.16261316195238e+39,3.09924902080781e+36
2023-02-16 11:09:47.000,0.0006667240276,7.16298411849268e+39,3.09948374693362e+36
2023-02-16 11:29:59.000,0.0006518909762,7.16449018434561e+39,3.09948374693362e+36
2023-02-16 11:50:11.000,0.0006443086738,7.16528028827812e+39,3.09948374693362e+36
2023-02-16 12:10:23.000,0.0006437934588,7.16555003409568e+39,3.0996207915607e+36
2023-02-16 12:30:23.000,0.0006558138829,7.1657826084817e+39,3.10058454662007e+36
2023-02-16 12:50:23.000,0.0006583105915,7.16589179757817e+39,3.10082489802013e+36
2023-02-16 13:10:35.000,0.0006616102217,7.16593586341166e+39,3.10107413337105e+36
2023-02-16 13:30:59.000,0.0006533266432,7.16678250349731e+39,3.10107413337105e+36
2023-02-16 13:50:59.000,0.0006555516229,7.16678250349731e+39,3.10122356054594e+36
2023-02-16 14:10:59.000,0.0006354151809,7.16889327790642e+39,3.10122356054594e+36
2023-02-16 14:31:11.000,0.0006164517951,7.17108695444603e+39,3.10129360681743e+36
2023-02-16 14:51:11.000,0.0005996112408,7.17545207051146e+39,3.10274683594676e+36
2023-02-16 15:11:11.000,0.0006060006043,7.17748925960783e+39,3.10441091372264e+36
2023-02-16 15:31:11.000,0.000619293863,7.17758375534985e+39,3.10539401812816e+36
2023-02-16 15:51:23.000,0.0006166367491,7.17870301186925e+39,3.10589973151604e+36
2023-02-16 16:11:47.000,0.0006081252161,7.18020866659952e+39,3.10623520145798e+36
2023-02-16 16:31:59.000,0.0006089162534,7.18092520703594e+39,3.10672310352749e+36
2023-02-16 16:51:59.000,0.0006018939839,7.18188058807281e+39,3.10681306044853e+36
2023-02-16 17:11:59.000,0.0005994313934,7.18216846985779e+39,3.10681306044853e+36
2023-02-16 17:31:59.000,0.000603823033,7.18216846985779e+39,3.10712143472517e+36
2023-02-16 17:51:59.000,0.0005973371553,7.18292859147184e+39,3.10712143472517e+36
2023-02-16 18:11:59.000,0.0005734574516,7.18582184704173e+39,3.10712143472517e+36
2023-02-16 18:32:11.000,0.0005482799356,7.19238338758971e+39,3.10895020749566e+36
2023-02-16 18:52:11.000,0.0005671842989,7.19298045183373e+39,3.11065603576605e+36
2023-02-16 19:12:11.000,0.0005719112821,7.19345646703054e+39,3.11126861911578e+36
2023-02-16 19:32:11.000,0.0005632843924,7.1946287493418e+39,3.11131136837824e+36
2023-02-16 19:52:11.000,0.0005495423676,7.19642840909555e+39,3.11131136837824e+36
2023-02-16 20:12:35.000,0.0005314385356,7.20069904646576e+39,3.1122627217958e+36
2023-02-16 20:32:47.000,0.0005194074761,7.2059263077344e+39,3.11407140734747e+36
2023-02-16 20:52:59.000,0.0005374775453,7.20652536761951e+39,3.11573822486808e+36
2023-02-16 21:12:59.000,0.0005344762326,7.20896264078763e+39,3.1168096534335e+36
2023-02-16 21:32:59.000,0.0005185771301,7.21221297598864e+39,3.11732144357211e+36
2023-02-16 21:52:59.000,0.0005140853014,7.21437027058418e+39,3.11809175834136e+36
2023-02-16 22:13:11.000,0.0005416860515,7.21474031421727e+39,3.1203565371677e+36
2023-02-16 22:33:23.000,0.0005357604518,7.21560845671753e+39,3.12038577124907e+36
2023-02-16 22:53:23.000,0.0005557871004,7.21648647038683e+39,3.12234280808981e+36
2023-02-16 23:13:23.000,0.0005478962931,7.21753157252853e+39,3.12234280808981e+36
2023-02-16 23:33:23.000,0.0005390923181,7.21888796427014e+39,3.12243148232179e+36
2023-02-16 23:53:35.000,0.0005462005292,7.21888913015305e+39,3.12295518362469e+36
2023-02-17 00:13:47.000,0.0005582936525,7.2195274186683e+39,3.12418697476867e+36
2023-02-17 00:33:59.000,0.0005631154408,7.2205670794648e+39,3.12512021469395e+36
2023-02-17 00:53:59.000,0.0005829392177,7.22068460524492e+39,3.12661126645146e+36
2023-02-17 01:14:11.000,0.0005842230315,7.22105305049524e+39,3.12691964134518e+36
2023-02-17 01:34:11.000,0.0005707115885,7.2227265697037e+39,3.12691964134518e+36
2023-02-17 01:54:35.000,0.0005756981902,7.22283776459458e+39,3.12734046994274e+36
2023-02-17 02:14:35.000,0.0005787573373,7.22283776459458e+39,3.12755853835644e+36
2023-02-17 02:34:35.000,0.0005754679685,7.22354954529657e+39,3.12773619365866e+36
